"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2017-12-15 00:00:00",6.076329708099365,6.076329708099365
"2017-12-18 00:00:00",6.152713298797607,6.152713298797607
"2017-12-21 00:00:00",6.398108959197998,6.398108959197998
"2017-12-24 00:00:00",5.477858066558838,5.477858066558838
"2017-12-27 00:00:00",5.143616676330566,5.143616676330566
"2017-12-30 00:00:00",4.900788307189941,4.900788307189941
"2018-01-02 00:00:00",4.6607136726379395,4.6607136726379395
"2018-01-05 00:00:00",4.4407196044921875,4.4407196044921875
"2018-01-08 00:00:00",4.334078311920166,4.334078311920166
"2018-01-11 00:00:00",4.122036933898926,4.122036933898926
"2018-01-14 00:00:00",3.968337297439575,3.968337297439575
"2018-01-17 00:00:00",3.9276742935180664,3.9276742935180664
"2018-01-20 00:00:00",3.788203239440918,3.788203239440918
"2018-01-23 00:00:00",3.7070884704589844,3.7070884704589844
"2018-01-26 00:00:00",3.661475896835327,3.661475896835327
"2018-01-29 00:00:00",3.5901901721954346,3.5901901721954346
"2018-02-01 00:00:00",3.5370917320251465,3.5370917320251465
"2018-02-04 00:00:00",3.5564539432525635,3.5564539432525635
"2018-02-07 00:00:00",3.4931640625,3.4931640625
"2018-02-10 00:00:00",3.5005133152008057,3.5005133152008057
"2018-02-13 00:00:00",3.482228994369507,3.482228994369507
"2018-02-16 00:00:00",3.4184043407440186,3.4184043407440186
"2018-02-19 00:00:00",3.914987802505493,3.914987802505493
"2018-02-22 00:00:00",4.103982925415039,4.103982925415039
"2018-02-25 00:00:00",7.055271625518799,7.055271625518799
"2018-02-28 00:00:00",5.737600326538086,5.737600326538086
"2018-03-03 00:00:00",4.377781391143799,4.377781391143799
"2018-03-06 00:00:00",4.4080705642700195,4.4080705642700195
"2018-03-09 00:00:00",4.826629161834717,4.826629161834717
"2018-03-12 00:00:00",4.315216064453125,4.315216064453125
"2018-03-15 00:00:00",4.406639099121094,4.406639099121094
"2018-03-18 00:00:00",4.219516277313232,4.219516277313232
"2018-03-21 00:00:00",4.368231773376465,4.368231773376465
"2018-03-24 00:00:00",8.31179428100586,8.31179428100586
"2018-03-27 00:00:00",4.957111358642578,4.957111358642578
"2018-03-30 00:00:00",4.793957233428955,4.793957233428955
"2018-04-02 00:00:00",4.41901969909668,4.41901969909668
"2018-04-05 00:00:00",4.622871398925781,4.622871398925781
"2018-04-08 00:00:00",4.460035800933838,4.460035800933838
"2018-04-11 00:00:00",4.853579998016357,4.853579998016357
"2018-04-14 00:00:00",5.284976482391357,5.284976482391357
"2018-04-17 00:00:00",4.575650691986084,4.575650691986084
"2018-04-20 00:00:00",4.1977949142456055,4.1977949142456055
"2018-04-23 00:00:00",3.8214776515960693,3.8214776515960693
"2018-04-26 00:00:00",4.416482448577881,4.416482448577881
"2018-04-29 00:00:00",4.443013668060303,4.443013668060303
"2018-05-02 00:00:00",4.73588228225708,4.73588228225708
"2018-05-05 00:00:00",4.7099928855896,4.7099928855896
"2018-05-08 00:00:00",4.583883762359619,4.583883762359619
"2018-05-11 00:00:00",10.953601837158203,10.953601837158203
"2018-05-14 00:00:00",7.456943988800049,7.456943988800049
"2018-05-17 00:00:00",7.94621467590332,7.94621467590332
"2018-05-20 00:00:00",6.8361735343933105,6.8361735343933105
"2018-05-23 00:00:00",7.010237693786621,7.010237693786621
"2018-05-26 00:00:00",8.368973731994629,8.368973731994629
"2018-05-29 00:00:00",7.690684795379639,7.690684795379639
"2018-06-01 00:00:00",7.606003761291504,7.606003761291504
"2018-06-04 00:00:00",8.6327543258667,8.6327543258667
"2018-06-07 00:00:00",7.94503116607666,7.94503116607666
"2018-06-10 00:00:00",9.00429916381836,9.00429916381836
"2018-06-13 00:00:00",8.179903030395508,8.179903030395508
"2018-06-16 00:00:00",9.369441986083984,9.369441986083984
"2018-06-19 00:00:00",10.84417724609375,10.84417724609375
"2018-06-22 00:00:00",13.781614303588867,13.781614303588867
"2018-06-25 00:00:00",14.19378662109375,14.19378662109375
"2018-06-28 00:00:00",13.53648853302002,13.53648853302002
"2018-07-01 00:00:00",19.67601776123047,19.67601776123047
"2018-07-04 00:00:00",20.59904670715332,20.59904670715332
"2018-07-07 00:00:00",20.324241638183594,20.324241638183594
"2018-07-10 00:00:00",18.760313034057617,18.760313034057617
"2018-07-13 00:00:00",20.133987426757812,20.133987426757812
"2018-07-16 00:00:00",19.91915512084961,19.91915512084961
"2018-07-19 00:00:00",20.239089965820312,20.239089965820312
"2018-07-22 00:00:00",20.756256103515625,20.756256103515625
"2018-07-25 00:00:00",22.23345947265625,22.23345947265625
"2018-07-28 00:00:00",19.83057403564453,19.83057403564453
"2018-07-31 00:00:00",17.902830123901367,17.902830123901367
"2018-08-03 00:00:00",17.20543670654297,17.20543670654297
"2018-08-06 00:00:00",16.144752502441406,16.144752502441406
"2018-08-09 00:00:00",15.31500244140625,15.31500244140625
"2018-08-12 00:00:00",15.412275314331055,15.412275314331055
"2018-08-15 00:00:00",15.552587509155273,15.552587509155273
"2018-08-18 00:00:00",17.594728469848633,17.594728469848633
"2018-08-21 00:00:00",21.350069046020508,21.350069046020508
"2018-08-24 00:00:00",22.866146087646484,22.866146087646484
"2018-08-27 00:00:00",21.005573272705078,21.005573272705078
"2018-08-30 00:00:00",21.418806076049805,21.418806076049805
"2018-09-02 00:00:00",21.843957901000977,21.843957901000977
"2018-09-05 00:00:00",23.796606063842773,23.796606063842773
"2018-09-08 00:00:00",24.02046012878418,24.02046012878418
"2018-09-11 00:00:00",24.14246940612793,24.14246940612793
"2018-09-14 00:00:00",23.180458068847656,23.180458068847656
"2018-09-17 00:00:00",23.5801944732666,23.5801944732666
"2018-09-20 00:00:00",23.748170852661133,23.748170852661133
"2018-09-23 00:00:00",24.461463928222656,24.461463928222656
"2018-09-26 00:00:00",24.536691665649414,24.536691665649414
