"","hex_id","na.cnt","na.cnt.2","trend","p.val","r2","std.er","trnd.strngth","seas.strngth"
"946",1345,NA,NA,NA,NA,NA,NA,NA,NA
"947",1346,NA,NA,NA,NA,NA,NA,NA,NA
"948",1347,NA,NA,NA,NA,NA,NA,NA,NA
"949",1348,NA,NA,NA,NA,NA,NA,NA,NA
"950",1349,NA,NA,NA,NA,NA,NA,NA,NA
"951",1354,NA,NA,NA,NA,NA,NA,NA,NA
"952",1355,NA,NA,NA,NA,NA,NA,NA,NA
"953",1356,NA,NA,NA,NA,NA,NA,NA,NA
"954",1357,NA,NA,NA,NA,NA,NA,NA,NA
"955",1358,NA,NA,NA,NA,NA,NA,NA,NA
"956",1359,NA,NA,NA,NA,NA,NA,NA,NA
"957",1360,NA,NA,NA,NA,NA,NA,NA,NA
"958",1361,NA,NA,NA,NA,NA,NA,NA,NA
"959",1362,NA,NA,NA,NA,NA,NA,NA,NA
"960",1363,NA,NA,NA,NA,NA,NA,NA,NA
"961",1364,NA,NA,NA,NA,NA,NA,NA,NA
"962",1365,NA,NA,NA,NA,NA,NA,NA,NA
"963",1366,NA,NA,NA,NA,NA,NA,NA,NA
"964",1367,NA,NA,NA,NA,NA,NA,NA,NA
"965",1368,NA,NA,NA,NA,NA,NA,NA,NA
"966",1369,NA,NA,NA,NA,NA,NA,NA,NA
"967",1370,NA,NA,NA,NA,NA,NA,NA,NA
"968",1371,NA,NA,NA,NA,NA,NA,NA,NA
"969",1372,NA,NA,NA,NA,NA,NA,NA,NA
"970",1373,NA,NA,NA,NA,NA,NA,NA,NA
"971",1374,NA,NA,NA,NA,NA,NA,NA,NA
"972",1375,NA,NA,NA,NA,NA,NA,NA,NA
"973",1376,NA,NA,NA,NA,NA,NA,NA,NA
"974",1381,NA,NA,NA,NA,NA,NA,NA,NA
"975",1382,NA,NA,NA,NA,NA,NA,NA,NA
"976",1383,NA,NA,NA,NA,NA,NA,NA,NA
"977",1384,NA,NA,NA,NA,NA,NA,NA,NA
"978",1385,NA,NA,NA,NA,NA,NA,NA,NA
"979",1386,NA,NA,NA,NA,NA,NA,NA,NA
"980",1387,NA,NA,NA,NA,NA,NA,NA,NA
"981",1388,NA,NA,NA,NA,NA,NA,NA,NA
"982",1389,NA,NA,NA,NA,NA,NA,NA,NA
"983",1390,NA,NA,NA,NA,NA,NA,NA,NA
"984",1391,NA,NA,NA,NA,NA,NA,NA,NA
"985",1392,NA,NA,NA,NA,NA,NA,NA,NA
"986",1393,NA,NA,NA,NA,NA,NA,NA,NA
"987",1394,NA,NA,NA,NA,NA,NA,NA,NA
"988",1395,NA,NA,NA,NA,NA,NA,NA,NA
"989",1396,NA,NA,NA,NA,NA,NA,NA,NA
"990",1397,NA,NA,NA,NA,NA,NA,NA,NA
"991",1398,NA,NA,NA,NA,NA,NA,NA,NA
"992",1399,NA,NA,NA,NA,NA,NA,NA,NA
"993",1400,NA,NA,NA,NA,NA,NA,NA,NA
"994",1401,NA,NA,NA,NA,NA,NA,NA,NA
"995",1402,NA,NA,NA,NA,NA,NA,NA,NA
"996",1406,NA,NA,NA,NA,NA,NA,NA,NA
"997",1407,NA,NA,NA,NA,NA,NA,NA,NA
"998",1408,NA,NA,NA,NA,NA,NA,NA,NA
"999",1409,NA,NA,NA,NA,NA,NA,NA,NA
"1000",1410,NA,NA,NA,NA,NA,NA,NA,NA
"1001",1411,NA,NA,NA,NA,NA,NA,NA,NA
"1002",1412,NA,NA,NA,NA,NA,NA,NA,NA
"1003",1413,NA,NA,NA,NA,NA,NA,NA,NA
"1004",1414,NA,NA,NA,NA,NA,NA,NA,NA
"1005",1415,NA,NA,NA,NA,NA,NA,NA,NA
"1006",1416,NA,NA,NA,NA,NA,NA,NA,NA
"1007",1417,NA,NA,NA,NA,NA,NA,NA,NA
"1008",1418,NA,NA,NA,NA,NA,NA,NA,NA
"1009",1419,NA,NA,NA,NA,NA,NA,NA,NA
"1010",1420,NA,NA,NA,NA,NA,NA,NA,NA
"1011",1421,NA,NA,NA,NA,NA,NA,NA,NA
"1012",1422,NA,NA,NA,NA,NA,NA,NA,NA
"1013",1423,NA,NA,NA,NA,NA,NA,NA,NA
"1014",1424,NA,NA,NA,NA,NA,NA,NA,NA
"1015",1425,NA,NA,NA,NA,NA,NA,NA,NA
"1016",1426,NA,NA,NA,NA,NA,NA,NA,NA
"1017",1427,NA,NA,NA,NA,NA,NA,NA,NA
"1018",1428,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1433,NA,NA,NA,NA,NA,NA,NA,NA
"1020",1434,NA,NA,NA,NA,NA,NA,NA,NA
"1021",1435,NA,NA,NA,NA,NA,NA,NA,NA
"1022",1436,NA,NA,NA,NA,NA,NA,NA,NA
"1023",1437,NA,NA,NA,NA,NA,NA,NA,NA
"1024",1438,NA,NA,NA,NA,NA,NA,NA,NA
"1025",1439,NA,NA,NA,NA,NA,NA,NA,NA
"1026",1440,NA,NA,NA,NA,NA,NA,NA,NA
"1027",1441,NA,NA,NA,NA,NA,NA,NA,NA
"1028",1442,NA,NA,NA,NA,NA,NA,NA,NA
"1029",1443,NA,NA,NA,NA,NA,NA,NA,NA
"1030",1444,NA,NA,NA,NA,NA,NA,NA,NA
"1031",1445,NA,NA,NA,NA,NA,NA,NA,NA
"1032",1446,NA,NA,NA,NA,NA,NA,NA,NA
"1033",1447,NA,NA,NA,NA,NA,NA,NA,NA
"1034",1448,NA,NA,NA,NA,NA,NA,NA,NA
"1035",1449,NA,NA,NA,NA,NA,NA,NA,NA
"1036",1450,NA,NA,NA,NA,NA,NA,NA,NA
"1037",1451,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1452,NA,NA,NA,NA,NA,NA,NA,NA
"1039",1453,NA,NA,NA,NA,NA,NA,NA,NA
"1040",1454,NA,NA,NA,NA,NA,NA,NA,NA
"1041",1455,NA,NA,NA,NA,NA,NA,NA,NA
"1042",1458,NA,NA,NA,NA,NA,NA,NA,NA
"1043",1459,NA,NA,NA,NA,NA,NA,NA,NA
"1044",1460,NA,NA,NA,NA,NA,NA,NA,NA
"1045",1461,NA,NA,NA,NA,NA,NA,NA,NA
"1046",1462,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1463,NA,NA,NA,NA,NA,NA,NA,NA
"1048",1464,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1465,NA,NA,NA,NA,NA,NA,NA,NA
"1050",1466,NA,NA,NA,NA,NA,NA,NA,NA
"1051",1467,NA,NA,NA,NA,NA,NA,NA,NA
"1052",1468,NA,NA,NA,NA,NA,NA,NA,NA
"1053",1469,NA,NA,NA,NA,NA,NA,NA,NA
"1054",1470,NA,NA,NA,NA,NA,NA,NA,NA
"1055",1471,NA,NA,NA,NA,NA,NA,NA,NA
"1056",1472,NA,NA,NA,NA,NA,NA,NA,NA
"1057",1473,NA,NA,NA,NA,NA,NA,NA,NA
"1058",1474,NA,NA,NA,NA,NA,NA,NA,NA
"1059",1475,NA,NA,NA,NA,NA,NA,NA,NA
"1060",1476,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1477,NA,NA,NA,NA,NA,NA,NA,NA
"1062",1478,NA,NA,NA,NA,NA,NA,NA,NA
"1063",1479,NA,NA,NA,NA,NA,NA,NA,NA
"1064",1480,NA,NA,NA,NA,NA,NA,NA,NA
"1065",1481,NA,NA,NA,NA,NA,NA,NA,NA
"1066",1484,NA,NA,NA,NA,NA,NA,NA,NA
"1067",1485,NA,NA,NA,NA,NA,NA,NA,NA
"1068",1486,NA,NA,NA,NA,NA,NA,NA,NA
"1069",1487,NA,NA,NA,NA,NA,NA,NA,NA
"1070",1488,NA,NA,NA,NA,NA,NA,NA,NA
"1071",1489,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1490,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1491,NA,NA,NA,NA,NA,NA,NA,NA
"1074",1492,NA,NA,NA,NA,NA,NA,NA,NA
"1075",1493,NA,NA,NA,NA,NA,NA,NA,NA
"1076",1494,NA,NA,NA,NA,NA,NA,NA,NA
"1077",1495,NA,NA,NA,NA,NA,NA,NA,NA
"1078",1496,NA,NA,NA,NA,NA,NA,NA,NA
"1079",1497,NA,NA,NA,NA,NA,NA,NA,NA
"1080",1498,NA,NA,NA,NA,NA,NA,NA,NA
"1081",1499,NA,NA,NA,NA,NA,NA,NA,NA
"1082",1500,NA,NA,NA,NA,NA,NA,NA,NA
"1083",1501,NA,NA,NA,NA,NA,NA,NA,NA
"1084",1502,NA,NA,NA,NA,NA,NA,NA,NA
"1085",1503,NA,NA,NA,NA,NA,NA,NA,NA
"1086",1504,NA,NA,NA,NA,NA,NA,NA,NA
"1087",1505,NA,NA,NA,NA,NA,NA,NA,NA
"1088",1506,NA,NA,NA,NA,NA,NA,NA,NA
"1089",1509,NA,NA,NA,NA,NA,NA,NA,NA
"1090",1510,NA,NA,NA,NA,NA,NA,NA,NA
"1091",1511,NA,NA,NA,NA,NA,NA,NA,NA
"1092",1512,NA,NA,NA,NA,NA,NA,NA,NA
"1093",1513,NA,NA,NA,NA,NA,NA,NA,NA
"1094",1514,NA,NA,NA,NA,NA,NA,NA,NA
"1095",1515,NA,NA,NA,NA,NA,NA,NA,NA
"1096",1516,NA,NA,NA,NA,NA,NA,NA,NA
"1097",1517,NA,NA,NA,NA,NA,NA,NA,NA
"1098",1518,NA,NA,NA,NA,NA,NA,NA,NA
"1099",1519,NA,NA,NA,NA,NA,NA,NA,NA
"1100",1520,NA,NA,NA,NA,NA,NA,NA,NA
"1101",1521,NA,NA,NA,NA,NA,NA,NA,NA
"1102",1522,NA,NA,NA,NA,NA,NA,NA,NA
"1103",1523,NA,NA,NA,NA,NA,NA,NA,NA
"1104",1524,NA,NA,NA,NA,NA,NA,NA,NA
"1105",1525,NA,NA,NA,NA,NA,NA,NA,NA
"1106",1526,NA,NA,NA,NA,NA,NA,NA,NA
"1107",1527,NA,NA,NA,NA,NA,NA,NA,NA
"1108",1528,NA,NA,NA,NA,NA,NA,NA,NA
"1109",1536,NA,NA,NA,NA,NA,NA,NA,NA
"1110",1537,NA,NA,NA,NA,NA,NA,NA,NA
"1111",1538,NA,NA,NA,NA,NA,NA,NA,NA
"1112",1539,NA,NA,NA,NA,NA,NA,NA,NA
"1113",1540,NA,NA,NA,NA,NA,NA,NA,NA
"1114",1541,NA,NA,NA,NA,NA,NA,NA,NA
"1115",1542,NA,NA,NA,NA,NA,NA,NA,NA
"1116",1543,NA,NA,NA,NA,NA,NA,NA,NA
"1117",1544,NA,NA,NA,NA,NA,NA,NA,NA
"1118",1545,NA,NA,NA,NA,NA,NA,NA,NA
"1119",1546,NA,NA,NA,NA,NA,NA,NA,NA
"1120",1547,NA,NA,NA,NA,NA,NA,NA,NA
"1121",1548,NA,NA,NA,NA,NA,NA,NA,NA
"1122",1549,NA,NA,NA,NA,NA,NA,NA,NA
"1123",1550,NA,NA,NA,NA,NA,NA,NA,NA
"1124",1551,NA,NA,NA,NA,NA,NA,NA,NA
"1125",1552,NA,NA,NA,NA,NA,NA,NA,NA
"1126",1553,NA,NA,NA,NA,NA,NA,NA,NA
"1127",1554,NA,NA,NA,NA,NA,NA,NA,NA
"1128",1555,NA,NA,NA,NA,NA,NA,NA,NA
"1129",1561,NA,NA,NA,NA,NA,NA,NA,NA
"1130",1562,NA,NA,NA,NA,NA,NA,NA,NA
"1131",1563,NA,NA,NA,NA,NA,NA,NA,NA
"1132",1564,NA,NA,NA,NA,NA,NA,NA,NA
"1133",1565,NA,NA,NA,NA,NA,NA,NA,NA
"1134",1566,NA,NA,NA,NA,NA,NA,NA,NA
"1135",1567,NA,NA,NA,NA,NA,NA,NA,NA
"1136",1568,NA,NA,NA,NA,NA,NA,NA,NA
"1137",1569,NA,NA,NA,NA,NA,NA,NA,NA
"1138",1570,NA,NA,NA,NA,NA,NA,NA,NA
"1139",1571,NA,NA,NA,NA,NA,NA,NA,NA
"1140",1572,NA,NA,NA,NA,NA,NA,NA,NA
"1141",1573,NA,NA,NA,NA,NA,NA,NA,NA
"1142",1574,NA,NA,NA,NA,NA,NA,NA,NA
"1143",1575,NA,NA,NA,NA,NA,NA,NA,NA
"1144",1576,NA,NA,NA,NA,NA,NA,NA,NA
"1145",1577,NA,NA,NA,NA,NA,NA,NA,NA
"1146",1578,NA,NA,NA,NA,NA,NA,NA,NA
"1147",1579,NA,NA,NA,NA,NA,NA,NA,NA
"1148",1580,NA,NA,NA,NA,NA,NA,NA,NA
"1149",1587,NA,NA,NA,NA,NA,NA,NA,NA
"1150",1588,NA,NA,NA,NA,NA,NA,NA,NA
"1151",1589,NA,NA,NA,NA,NA,NA,NA,NA
"1152",1590,NA,NA,NA,NA,NA,NA,NA,NA
"1153",1591,NA,NA,NA,NA,NA,NA,NA,NA
"1154",1592,NA,NA,NA,NA,NA,NA,NA,NA
"1155",1593,NA,NA,NA,NA,NA,NA,NA,NA
"1156",1594,NA,NA,NA,NA,NA,NA,NA,NA
"1157",1595,NA,NA,NA,NA,NA,NA,NA,NA
"1158",1596,NA,NA,NA,NA,NA,NA,NA,NA
"1159",1597,NA,NA,NA,NA,NA,NA,NA,NA
"1160",1598,NA,NA,NA,NA,NA,NA,NA,NA
"1161",1599,NA,NA,NA,NA,NA,NA,NA,NA
"1162",1600,NA,NA,NA,NA,NA,NA,NA,NA
"1163",1601,NA,NA,NA,NA,NA,NA,NA,NA
"1164",1602,NA,NA,NA,NA,NA,NA,NA,NA
"1165",1603,NA,NA,NA,NA,NA,NA,NA,NA
"1166",1604,NA,NA,NA,NA,NA,NA,NA,NA
"1167",1605,NA,NA,NA,NA,NA,NA,NA,NA
"1168",1606,NA,NA,NA,NA,NA,NA,NA,NA
"1169",1607,NA,NA,NA,NA,NA,NA,NA,NA
"1170",1613,NA,NA,NA,NA,NA,NA,NA,NA
"1171",1614,NA,NA,NA,NA,NA,NA,NA,NA
"1172",1615,NA,NA,NA,NA,NA,NA,NA,NA
"1173",1616,NA,NA,NA,NA,NA,NA,NA,NA
"1174",1617,NA,NA,NA,NA,NA,NA,NA,NA
"1175",1618,NA,NA,NA,NA,NA,NA,NA,NA
"1176",1619,NA,NA,NA,NA,NA,NA,NA,NA
"1177",1620,NA,NA,NA,NA,NA,NA,NA,NA
"1178",1621,NA,NA,NA,NA,NA,NA,NA,NA
"1179",1622,NA,NA,NA,NA,NA,NA,NA,NA
"1180",1623,NA,NA,NA,NA,NA,NA,NA,NA
"1181",1624,NA,NA,NA,NA,NA,NA,NA,NA
"1182",1625,NA,NA,NA,NA,NA,NA,NA,NA
"1183",1626,NA,NA,NA,NA,NA,NA,NA,NA
"1184",1627,NA,NA,NA,NA,NA,NA,NA,NA
"1185",1628,NA,NA,NA,NA,NA,NA,NA,NA
"1186",1629,NA,NA,NA,NA,NA,NA,NA,NA
"1187",1630,NA,NA,NA,NA,NA,NA,NA,NA
"1188",1631,NA,NA,NA,NA,NA,NA,NA,NA
"1189",1632,NA,NA,NA,NA,NA,NA,NA,NA
"1190",1639,NA,NA,NA,NA,NA,NA,NA,NA
"1191",1640,NA,NA,NA,NA,NA,NA,NA,NA
"1192",1641,NA,NA,NA,NA,NA,NA,NA,NA
"1193",1642,NA,NA,NA,NA,NA,NA,NA,NA
"1194",1643,NA,NA,NA,NA,NA,NA,NA,NA
"1195",1644,NA,NA,NA,NA,NA,NA,NA,NA
"1196",1645,NA,NA,NA,NA,NA,NA,NA,NA
"1197",1646,NA,NA,NA,NA,NA,NA,NA,NA
"1198",1647,NA,NA,NA,NA,NA,NA,NA,NA
"1199",1648,NA,NA,NA,NA,NA,NA,NA,NA
"1200",1649,NA,NA,NA,NA,NA,NA,NA,NA
"1201",1650,NA,NA,NA,NA,NA,NA,NA,NA
"1202",1651,NA,NA,NA,NA,NA,NA,NA,NA
"1203",1652,NA,NA,NA,NA,NA,NA,NA,NA
"1204",1653,NA,NA,NA,NA,NA,NA,NA,NA
"1205",1654,NA,NA,NA,NA,NA,NA,NA,NA
"1206",1655,NA,NA,NA,NA,NA,NA,NA,NA
"1207",1656,NA,NA,NA,NA,NA,NA,NA,NA
"1208",1657,NA,NA,NA,NA,NA,NA,NA,NA
"1209",1658,NA,NA,NA,NA,NA,NA,NA,NA
"1210",1665,NA,NA,NA,NA,NA,NA,NA,NA
"1211",1666,NA,NA,NA,NA,NA,NA,NA,NA
"1212",1667,NA,NA,NA,NA,NA,NA,NA,NA
"1213",1668,NA,NA,NA,NA,NA,NA,NA,NA
"1214",1669,NA,NA,NA,NA,NA,NA,NA,NA
"1215",1670,NA,NA,NA,NA,NA,NA,NA,NA
"1216",1671,NA,NA,NA,NA,NA,NA,NA,NA
"1217",1672,NA,NA,NA,NA,NA,NA,NA,NA
"1218",1673,NA,NA,NA,NA,NA,NA,NA,NA
"1219",1674,NA,NA,NA,NA,NA,NA,NA,NA
"1220",1675,NA,NA,NA,NA,NA,NA,NA,NA
"1221",1676,NA,NA,NA,NA,NA,NA,NA,NA
"1222",1677,NA,NA,NA,NA,NA,NA,NA,NA
"1223",1678,NA,NA,NA,NA,NA,NA,NA,NA
"1224",1679,NA,NA,NA,NA,NA,NA,NA,NA
"1225",1680,NA,NA,NA,NA,NA,NA,NA,NA
"1226",1681,NA,NA,NA,NA,NA,NA,NA,NA
"1227",1682,NA,NA,NA,NA,NA,NA,NA,NA
"1228",1683,NA,NA,NA,NA,NA,NA,NA,NA
"1229",1684,NA,NA,NA,NA,NA,NA,NA,NA
"1230",1691,NA,NA,NA,NA,NA,NA,NA,NA
"1231",1692,NA,NA,NA,NA,NA,NA,NA,NA
"1232",1693,NA,NA,NA,NA,NA,NA,NA,NA
"1233",1694,NA,NA,NA,NA,NA,NA,NA,NA
"1234",1695,NA,NA,NA,NA,NA,NA,NA,NA
"1235",1696,NA,NA,NA,NA,NA,NA,NA,NA
"1236",1697,NA,NA,NA,NA,NA,NA,NA,NA
"1237",1698,NA,NA,NA,NA,NA,NA,NA,NA
"1238",1699,NA,NA,NA,NA,NA,NA,NA,NA
"1239",1700,NA,NA,NA,NA,NA,NA,NA,NA
"1240",1701,NA,NA,NA,NA,NA,NA,NA,NA
"1241",1702,NA,NA,NA,NA,NA,NA,NA,NA
"1242",1703,NA,NA,NA,NA,NA,NA,NA,NA
"1243",1704,NA,NA,NA,NA,NA,NA,NA,NA
"1244",1705,NA,NA,NA,NA,NA,NA,NA,NA
"1245",1706,NA,NA,NA,NA,NA,NA,NA,NA
"1246",1707,NA,NA,NA,NA,NA,NA,NA,NA
"1247",1708,NA,NA,NA,NA,NA,NA,NA,NA
"1248",1709,NA,NA,NA,NA,NA,NA,NA,NA
"1249",1710,NA,NA,NA,NA,NA,NA,NA,NA
"1250",1717,NA,NA,NA,NA,NA,NA,NA,NA
"1251",1718,NA,NA,NA,NA,NA,NA,NA,NA
"1252",1719,NA,NA,NA,NA,NA,NA,NA,NA
"1253",1720,NA,NA,NA,NA,NA,NA,NA,NA
"1254",1721,NA,NA,NA,NA,NA,NA,NA,NA
"1255",1722,NA,NA,NA,NA,NA,NA,NA,NA
"1256",1723,NA,NA,NA,NA,NA,NA,NA,NA
"1257",1724,NA,NA,NA,NA,NA,NA,NA,NA
"1258",1725,NA,NA,NA,NA,NA,NA,NA,NA
"1259",1726,NA,NA,NA,NA,NA,NA,NA,NA
"1260",1727,NA,NA,NA,NA,NA,NA,NA,NA
"1261",1728,NA,NA,NA,NA,NA,NA,NA,NA
"1262",1729,NA,NA,NA,NA,NA,NA,NA,NA
"1263",1730,NA,NA,NA,NA,NA,NA,NA,NA
"1264",1731,NA,NA,NA,NA,NA,NA,NA,NA
"1265",1732,NA,NA,NA,NA,NA,NA,NA,NA
"1266",1733,NA,NA,NA,NA,NA,NA,NA,NA
"1267",1734,NA,NA,NA,NA,NA,NA,NA,NA
"1268",1735,NA,NA,NA,NA,NA,NA,NA,NA
"1269",1736,NA,NA,NA,NA,NA,NA,NA,NA
"1270",1744,NA,NA,NA,NA,NA,NA,NA,NA
"1271",1745,NA,NA,NA,NA,NA,NA,NA,NA
"1272",1746,NA,NA,NA,NA,NA,NA,NA,NA
"1273",1747,NA,NA,NA,NA,NA,NA,NA,NA
"1274",1748,NA,NA,NA,NA,NA,NA,NA,NA
"1275",1749,NA,NA,NA,NA,NA,NA,NA,NA
"1276",1750,NA,NA,NA,NA,NA,NA,NA,NA
"1277",1751,NA,NA,NA,NA,NA,NA,NA,NA
"1278",1752,NA,NA,NA,NA,NA,NA,NA,NA
"1279",1753,NA,NA,NA,NA,NA,NA,NA,NA
"1280",1754,NA,NA,NA,NA,NA,NA,NA,NA
"1281",1755,NA,NA,NA,NA,NA,NA,NA,NA
"1282",1756,NA,NA,NA,NA,NA,NA,NA,NA
"1283",1757,NA,NA,NA,NA,NA,NA,NA,NA
"1284",1758,NA,NA,NA,NA,NA,NA,NA,NA
"1285",1759,NA,NA,NA,NA,NA,NA,NA,NA
"1286",1760,NA,NA,NA,NA,NA,NA,NA,NA
"1287",1761,NA,NA,NA,NA,NA,NA,NA,NA
"1288",1762,NA,NA,NA,NA,NA,NA,NA,NA
"1289",1770,NA,NA,NA,NA,NA,NA,NA,NA
"1290",1771,NA,NA,NA,NA,NA,NA,NA,NA
"1291",1772,NA,NA,NA,NA,NA,NA,NA,NA
"1292",1773,NA,NA,NA,NA,NA,NA,NA,NA
"1293",1774,NA,NA,NA,NA,NA,NA,NA,NA
"1294",1775,NA,NA,NA,NA,NA,NA,NA,NA
"1295",1776,NA,NA,NA,NA,NA,NA,NA,NA
"1296",1777,NA,NA,NA,NA,NA,NA,NA,NA
"1297",1778,NA,NA,NA,NA,NA,NA,NA,NA
"1298",1779,NA,NA,NA,NA,NA,NA,NA,NA
"1299",1780,NA,NA,NA,NA,NA,NA,NA,NA
"1300",1781,NA,NA,NA,NA,NA,NA,NA,NA
"1301",1782,NA,NA,NA,NA,NA,NA,NA,NA
"1302",1783,NA,NA,NA,NA,NA,NA,NA,NA
"1303",1784,NA,NA,NA,NA,NA,NA,NA,NA
"1304",1785,NA,NA,NA,NA,NA,NA,NA,NA
"1305",1786,NA,NA,NA,NA,NA,NA,NA,NA
"1306",1787,NA,NA,NA,NA,NA,NA,NA,NA
"1307",1788,NA,NA,NA,NA,NA,NA,NA,NA
"1308",1796,NA,NA,NA,NA,NA,NA,NA,NA
"1309",1797,NA,NA,NA,NA,NA,NA,NA,NA
"1310",1798,NA,NA,NA,NA,NA,NA,NA,NA
"1311",1799,NA,NA,NA,NA,NA,NA,NA,NA
"1312",1800,NA,NA,NA,NA,NA,NA,NA,NA
"1313",1801,NA,NA,NA,NA,NA,NA,NA,NA
"1314",1802,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1803,NA,NA,NA,NA,NA,NA,NA,NA
"1316",1804,NA,NA,NA,NA,NA,NA,NA,NA
"1317",1805,NA,NA,NA,NA,NA,NA,NA,NA
"1318",1806,NA,NA,NA,NA,NA,NA,NA,NA
"1319",1807,NA,NA,NA,NA,NA,NA,NA,NA
"1320",1808,NA,NA,NA,NA,NA,NA,NA,NA
"1321",1809,NA,NA,NA,NA,NA,NA,NA,NA
"1322",1810,NA,NA,NA,NA,NA,NA,NA,NA
"1323",1811,NA,NA,NA,NA,NA,NA,NA,NA
"1324",1812,NA,NA,NA,NA,NA,NA,NA,NA
"1325",1813,NA,NA,NA,NA,NA,NA,NA,NA
"1326",1814,NA,NA,NA,NA,NA,NA,NA,NA
"1327",1815,NA,NA,NA,NA,NA,NA,NA,NA
"1328",1822,NA,NA,NA,NA,NA,NA,NA,NA
"1329",1823,NA,NA,NA,NA,NA,NA,NA,NA
"1330",1824,NA,NA,NA,NA,NA,NA,NA,NA
"1331",1825,NA,NA,NA,NA,NA,NA,NA,NA
"1332",1826,NA,NA,NA,NA,NA,NA,NA,NA
"1333",1827,NA,NA,NA,NA,NA,NA,NA,NA
"1334",1828,NA,NA,NA,NA,NA,NA,NA,NA
"1335",1829,NA,NA,NA,NA,NA,NA,NA,NA
"1336",1830,NA,NA,NA,NA,NA,NA,NA,NA
"1337",1831,NA,NA,NA,NA,NA,NA,NA,NA
"1338",1832,NA,NA,NA,NA,NA,NA,NA,NA
"1339",1833,NA,NA,NA,NA,NA,NA,NA,NA
"1340",1834,NA,NA,NA,NA,NA,NA,NA,NA
"1341",1835,NA,NA,NA,NA,NA,NA,NA,NA
"1342",1836,NA,NA,NA,NA,NA,NA,NA,NA
"1343",1837,NA,NA,NA,NA,NA,NA,NA,NA
"1344",1838,NA,NA,NA,NA,NA,NA,NA,NA
"1345",1839,NA,NA,NA,NA,NA,NA,NA,NA
"1346",1840,NA,NA,NA,NA,NA,NA,NA,NA
"1347",1848,NA,NA,NA,NA,NA,NA,NA,NA
"1348",1849,NA,NA,NA,NA,NA,NA,NA,NA
"1349",1850,NA,NA,NA,NA,NA,NA,NA,NA
"1350",1851,NA,NA,NA,NA,NA,NA,NA,NA
"1351",1852,NA,NA,NA,NA,NA,NA,NA,NA
"1352",1853,NA,NA,NA,NA,NA,NA,NA,NA
"1353",1854,NA,NA,NA,NA,NA,NA,NA,NA
"1354",1855,NA,NA,NA,NA,NA,NA,NA,NA
"1355",1856,NA,NA,NA,NA,NA,NA,NA,NA
"1356",1857,NA,NA,NA,NA,NA,NA,NA,NA
"1357",1858,NA,NA,NA,NA,NA,NA,NA,NA
"1358",1859,NA,NA,NA,NA,NA,NA,NA,NA
"1359",1860,NA,NA,NA,NA,NA,NA,NA,NA
"1360",1861,NA,NA,NA,NA,NA,NA,NA,NA
"1361",1862,NA,NA,NA,NA,NA,NA,NA,NA
"1362",1863,NA,NA,NA,NA,NA,NA,NA,NA
"1363",1864,NA,NA,NA,NA,NA,NA,NA,NA
"1364",1865,NA,NA,NA,NA,NA,NA,NA,NA
"1365",1866,NA,NA,NA,NA,NA,NA,NA,NA
"1366",1867,NA,NA,NA,NA,NA,NA,NA,NA
"1367",1874,NA,NA,NA,NA,NA,NA,NA,NA
"1368",1875,NA,NA,NA,NA,NA,NA,NA,NA
"1369",1876,NA,NA,NA,NA,NA,NA,NA,NA
"1370",1877,NA,NA,NA,NA,NA,NA,NA,NA
"1371",1878,NA,NA,NA,NA,NA,NA,NA,NA
"1372",1879,NA,NA,NA,NA,NA,NA,NA,NA
"1373",1880,NA,NA,NA,NA,NA,NA,NA,NA
"1374",1881,NA,NA,NA,NA,NA,NA,NA,NA
"1375",1882,NA,NA,NA,NA,NA,NA,NA,NA
"1376",1883,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1884,NA,NA,NA,NA,NA,NA,NA,NA
"1378",1885,NA,NA,NA,NA,NA,NA,NA,NA
"1379",1886,NA,NA,NA,NA,NA,NA,NA,NA
"1380",1887,NA,NA,NA,NA,NA,NA,NA,NA
"1381",1888,NA,NA,NA,NA,NA,NA,NA,NA
"1382",1889,NA,NA,NA,NA,NA,NA,NA,NA
"1383",1890,NA,NA,NA,NA,NA,NA,NA,NA
"1384",1891,NA,NA,NA,NA,NA,NA,NA,NA
"1385",1892,NA,NA,NA,NA,NA,NA,NA,NA
"1386",1900,NA,NA,NA,NA,NA,NA,NA,NA
"1387",1901,NA,NA,NA,NA,NA,NA,NA,NA
"1388",1902,NA,NA,NA,NA,NA,NA,NA,NA
"1389",1903,NA,NA,NA,NA,NA,NA,NA,NA
"1390",1904,NA,NA,NA,NA,NA,NA,NA,NA
"1391",1905,NA,NA,NA,NA,NA,NA,NA,NA
"1392",1906,NA,NA,NA,NA,NA,NA,NA,NA
"1393",1907,NA,NA,NA,NA,NA,NA,NA,NA
"1394",1908,NA,NA,NA,NA,NA,NA,NA,NA
"1395",1909,NA,NA,NA,NA,NA,NA,NA,NA
"1396",1910,NA,NA,NA,NA,NA,NA,NA,NA
